Feature,Coefficient
Dest_ONT,0.22000831106432195
Dest_ORD,-0.1558034981714142
Dest_ORF,0.09168189483729965
Dest_ORH,0.21579484536624574
Dest_OTH,1.1091463666831827
Dest_OTZ,-1.5155032442449998
Dest_OWB,0.21981800157409176
Dest_PAE,0.6487810629172718
Dest_PAH,0.4871113446115256
Dest_PBG,0.3325565674233086
Dest_PBI,0.9031397129067829
Dest_PDX,-0.13992153285044162
Dest_PGD,0.23470926253436813
Dest_PGV,0.9647752646037977
Dest_PHF,-0.18379039761093302
Dest_PHL,-0.10164315628562842
Dest_PHX,0.38136919818410514
Dest_PIA,-0.24437318535377517
Dest_PIB,0.866364570911747
Dest_PIE,-0.08497478705104305
Dest_PIH,-0.7316051627249401
Dest_PIR,0.07845821134720023
Dest_PIT,-0.47068092623606594
Dest_PLN,-0.007817307917700318
Dest_PNS,0.2887886304896383
Dest_PPG,-0.057644006704950776
Dest_PQI,-0.5131889344179824
Dest_PRC,-0.5524974269846002
Dest_PSC,0.01078573176887139
Dest_PSE,0.8855547991118308
Dest_PSG,-1.4760060786574791
Dest_PSM,-0.29712563053862673
Dest_PSP,0.6807420537557428
Dest_PUB,0.06210006927304888
Dest_PUW,0.3236479216495825
Dest_PVD,-0.1599562497575523
Dest_PVU,0.17635650773438394
Dest_PWM,-0.14813672131969596
Dest_RAP,-0.10659897711264898
Dest_RDD,-0.05260712996450547
Dest_RDM,0.11443928384933097
Dest_RDU,0.19446346647011112
Dest_RFD,-1.1655069240475076
Dest_RHI,-1.0009333487360084
Dest_RIC,-0.045624134864971536
Dest_RIW,0.09673833132219924
Dest_RKS,-0.035494726775111736
Dest_RNO,-0.16334668320176438
Dest_ROA,0.10254860851851853
Dest_ROC,-0.5133188597039878
Dest_ROP,-0.0612586872625275
Dest_ROW,-0.10805358513071164
Dest_RST,-0.6592265101599086
Dest_RSW,0.6744849728537592
Dest_SAF,-0.12590198663624588
Dest_SAN,0.636446117409644
Dest_SAT,0.20533799086107615
Dest_SAV,0.36868849008442284
Dest_SBA,0.5278633303926606
Dest_SBN,-0.49210091990891763
Dest_SBP,0.252685336740508
Dest_SBY,-0.4842103435552098
Dest_SCC,-2.12999554582741
Dest_SCE,-0.4421704627573334
Dest_SCK,-0.03575532883198832
Dest_SDF,-0.3193548112451456
Dest_SEA,-0.08684334653843645
Dest_SFB,0.12659437256268083
Dest_SFO,0.4869915835839483
Dest_SGF,-0.3123981666232378
Dest_SGU,-1.0125909905823016
Dest_SHD,1.02749905504508
Dest_SHR,-0.5382686415404039
Dest_SHV,0.11985602191376556
Dest_SIT,-0.8763511264357858
Dest_SJC,0.26088632868705486
Dest_SJT,-0.03998294223589726
Dest_SJU,0.6812151273268541
Dest_SLC,-0.7495258173402417
Dest_SLN,-0.26008679038261406
Dest_SMF,-0.09110323734364288
Dest_SMX,0.40555310920888776
Dest_SNA,0.7073985482684452
Dest_SPI,-0.29367979586154713
Dest_SPN,-0.2849085240208685
Dest_SPS,0.48732443484804566
Dest_SRQ,0.7818007090034877
Dest_STC,-0.5251475123986676
Dest_STL,-0.3784121039804597
Dest_STS,0.7181522304579444
Dest_STT,0.5145234326200704
Dest_STX,0.2102948808045248
Dest_SUN,-0.37053395999194877
Dest_SUX,-0.3493380127489779
Dest_SWF,0.04479718853485966
